F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,Class
2.8361,7.707,1,1936.26,2.427,-6229.98,-13.059,-2115.28,-54.2,-3.6363,12.84,-1.96,-6675.3,1,-5.769,2914.2,12874.22,12.858,-111.46,17.56,FALSE
3.3947,11.272,1,2245.11,1.2300424,-7027.08,-7.734,-1248.87,-51.323,-3.7312,4.77914,-0.96,-7354.62,0,-1.5552,4561.5,12848.492,10.089,-36.6,,FALSE
3.806,8.5468,0,2516.85,1.233346,-6263.28,-8.7795,-1995.92,-49.983,-3.626,5.7494,-0.96,-7203.62,0,-2.9733,2482.8,12750.28,14.571,-261.12,,FALSE
2.8783,10.806,1,2093.58,1.7819,-3280.98,-8.3448,-2143.5,-51.581,-3.5079,6.3756,-1.96,-7033.5,1,-10.371,1841.25,12878.02,13.575,-147.3,20.1,FALSE
2.6929,9.012,0,2581.71,1.9817,-7754.49,-9.0294,-1950.37,-45.397,-6.286,6.67,-1.96,-8013.9,1,-1.35738,12554.1,12838.35,14.997,-297.9352,26.06,TRUE
2.8337,6.68312,1,8821.26,1.7292,-6162.48,-7.9365,-2067.15,-63.09,-3.9732,11.526,-0.96,-7749.3,0,-1.5843,9257.1,12816.272,12.4851,-127.88,,TRUE
3.1513,6.7375,1,1229.46,1.3466,-10279.08,-7.2552,-1997.06,-49.159,-3.5359,7.12,-1.96,-6958.9,1,-2.0688,938.1,12834.646,9.7248,-1833.6,16.9,FALSE
4.105,7.0294,0,2491.2,1.2300055,-8768.58,-8.6085,-1982.8,-64.79,-3.6926,5.8654,-0.96,-7195.5,1,-6.882,2637.9,12898,12.957,-350.22,22.02,TRUE
3.0296,7.9924,0,1885.56,2.38,-6898.98,-10.719,-2491.17,-45.875,-4.1109,5.2152,-0.96,-6751.9,1,-2.7711,1026.9,12814.726,11.9799,-21.6,20.2,FALSE
5.71,9.056,0,2575.95,2.994,-7670.64,-9.6558,-2111.9,-53.1,-4.851,7.456,-1.96,-7141.62,1,-1.6803,4285.8,12861.3,11.1819,-144.46,22.62,TRUE
5.317,6.67762,0,2703.66,1.4068,-7815.87,-7.4067,-1842.37,-43.612,-4.719,6.077,-1.96,-7328.12,0,-4.665,2477.1,12539.96,11.4165,-381.56,22.6,TRUE
2.7809,11.926,1,2472.3,1.4061,-4213.98,-9.4851,-3285.17,-44.844,-3.567,5.0026,-1.96,-4345.7,1,-1.7883,-411.3,12916.8,11.6595,62.2,,TRUE
2.8428,6.9808,1,2705.46,1.5089,-9753.18,-8.2824,-2064.17,-45.798,-3.41897,10.698,-0.96,-6927.9,1,-2.592,4092.6,12831.17,18.876,-307.7,,TRUE
3.4154,7.3286,1,3551.76,1.4079,-7536.48,-10.545,-2189.67,-66.87,-5.527,6.832,-0.96,-6664.9,1,-4.947,1871.1,12814.458,13.08,-140.72,,TRUE
2.8574,7.7608,1,2197.23,1.2300053,-7931.85,-9.7599,-2240.57,-53.41,-5.918,6.173,-1.96,-5559.9,0,-7.464,1950.72,12792.66,14.472,-254,,FALSE
2.58702,6.8436,1,5656.26,1.2973,-7703.64,-10.629,-2366.77,-45.032,-7.031,4.8996,-1.96,-4587.7,0,-3.5568,3119.1,12787.68,10.8078,17,18.92,TRUE
3.762,7.0912,0,1874.16,2.1786,-8189.49,-8.6853,-2652.67,-58.77,-3.9207,5.3604,-1.96,-6777.1,1,-2.3316,4602.3,12949,15.168,-235.04,22.72,FALSE
2.8054,8.94,0,2473.35,1.27222,-7905.192,-9.4752,-2064.08,-43.47,-4.914,9.294,-0.96,-6184.7,1,-4.923,1888.32,13091.36,13.194,-309.388,19.28,FALSE
4.663,7.731,1,2280.615,1.234194,-7425.18,-12.123,-1995.97,-73.73,-4.604,6.898,-1.96,-7380.12,1,-3.6141,3303,12748.88,9.9201,254.8,20.66,FALSE
3.909,7.7576,1,4143.96,1.23418,-8057.67,-15.819,-1860.87,-69.42,-6.241,6.3622,-1.96,-7001.9,1,-2.7063,3095.1,12815.144,11.7855,-587.8,,TRUE
3.2748,8.184,1,3013.86,1.3563,-8169.3,-8.1909,-2285.07,-66.36,-4.519,5.923,-0.96,-6263.9,0,-1.5774,8357.1,12894.72,11.8014,-280.328,,TRUE
3.0024,11.594,0,2407.38,2.1939,-6534.48,-9.7089,-2123.18,-44.603,-3.7758,10.192,-1.96,-6601.5,0,-5.73,2834.1,12793.84,10.0485,708.2,,TRUE
3.4089,7.3168,1,3246.96,1.5533,-4522.98,-7.00374,-2053.79,-66.01,-3.5852,10.184,-0.96,-7387.28,0,-6.612,2539.8,12886.48,10.4052,77.2,,TRUE
4.185,7.1838,0,2306.727,1.231062,-7732.89,-9.1521,-2213.87,-49.132,-7.695,6.5444,-0.96,-7011.1,0,-4.422,1691.7,12727.56,10.6092,259,,FALSE
4.524,12.294,1,2255.757,2.0929,-1585.98,-9.1059,-1894.57,-44.745,-3.4488,6.4292,-0.96,-7516.3,1,-2.1903,5180.1,12869.28,12.783,-238.58,21.64,FALSE
3.617,7.0798,0,1872.36,1.31697,-6811.68,-8.9769,-2107.5,-56.76,-3.9898,9.926,-1.96,-7027.7,0,-1.32687,-5322.9,12844.788,11.028,67.4,,FALSE
3.5042,6.8686,0,2850.06,1.993,-8921.88,-10.02,-997.17,-56.31,-3.6173,4.9174,-0.96,-7350.84,0,-1.7127,6110.1,12862.42,10.3617,-699.8,,TRUE
2.9662,6.67298,0,7699.26,1.29566,-7791.93,-7.7013,-1749.87,-79.85,-4.688,4.88,-1.96,-6632.1,1,-4.086,1767.6,12793.3,12.0729,-296.942,23.7,TRUE
3.917,7.2492,0,2904.96,1.24886,-8014.05,-7.09041,-1996.47,-48.018,-5.695,7.41,-0.96,-7019.3,0,-7.392,1573.5,12799.36,12.723,-397.68,17.88,FALSE
3.453,7.867,0,1881.06,2.794,-8877.78,-10.887,-2325.37,-44.739,-3.4836,4.9806,-1.96,-6860.3,0,-1.8603,-150.9,12894.26,11.1213,-237.84,22.82,FALSE
2.9253,9.06,1,2261.679,1.3894,-7926.33,-8.3208,-2182.37,-61.5,-6.103,7.16,-1.96,-5724.7,0,-1.6707,-484.8,12795.5,10.8135,-119.96,21.06,FALSE
2.9384,10.86,1,2520.87,1.9941,1381.02,-10.128,-1968.67,-45.689,-3.40465,7.622,-0.96,-7273.28,1,-1.6365,-2367.9,12726.4,13.977,-290.272,,TRUE
2.7444,7.3024,0,4152.66,1.2439,-8518.38,-9.0336,-1444.37,-41.95212,-4.401,5.0386,-0.96,-6069.7,1,-1.665,8156.1,12777,11.2521,-630,,TRUE
3.171,7.616,0,1865.46,1.4901,-5027.28,-14.16,-2312.87,-53.32,-3.5761,5.2778,-0.96,-6967.1,1,-1.533,-1269.9,12678.02,10.1334,613,,FALSE
2.6225,9.898,1,2063.1,1.5888,-7732.89,-8.6178,-1802.47,-54.49,-4.1744,5.9154,-0.96,-10411.7,1,-4.911,2185.89,12735.54,10.9794,-363.14,,FALSE
3.646,6.71554,1,9217.26,1.27546,-7672.14,-7.4709,-2665.97,-46.157,-3.8493,4.9728,-1.96,-6587.9,0,-2.781,990,12826.348,18.714,-278.88,21.72,TRUE
3.4183,9.314,0,2066.16,1.8761,-7712.07,-9.6168,-1778.27,-42.1736,-4.735,5.4684,-1.96,-7498.1,0,-3.9405,2038.71,13100.36,9.76476,-167.44,23.26,FALSE
2.8408,8.316,0,2688.36,1.26747,-7295.88,-10.464,-2165.87,-48.57,-4.801,6.916,-0.96,-6576.7,1,-8.034,2508,12847.542,14.124,-164.8,,TRUE
3.0624,7.6358,1,1821.06,1.4224,-6881.88,-8.9931,-1391.97,-43.366,-3.7398,5.088,-0.96,-8097.3,0,-2.3316,4394.4,12822.486,12.618,-277.76,23.6,TRUE
3.1085,7.4392,1,2211.81,1.30984,-9309.78,-7.6068,-2027.96,-46.709,-3.5948,5.4092,-1.96,-7004.5,0,-2.928,3959.7,12882.52,9.8871,-626.8,,FALSE
3.1148,8.928,1,2542.02,1.25873,-8107.56,-7.9788,-2316.67,-44.443,-5.081,5.832,-1.96,-5863.3,0,-2.3415,1625.4,12868.98,11.9445,-273.6,23.46,TRUE
2.681,7.7972,1,1890.66,1.5119,-8621.28,-10.236,-2242.67,-51.455,-4.0573,6.0344,-0.96,-4717.7,1,-6.708,2631.9,12830.514,20.61,-294.534,,FALSE
5.363,12.236,1,2199.78,1.237454,-8997.48,-7.2186,-2741.77,-61.6,-3.8095,4.913,-1.96,-7107.56,0,-2.4663,4056.6,12861.54,12.918,-293.204,19.02,FALSE
3.888,7.1604,1,1551.36,1.4224,-5547.78,-9.8022,-2147.45,-46.05,-3.5187,8.654,-1.96,-7120.18,1,-4.344,3190.8,12795.36,13.545,-157.24,,FALSE
3.0087,7.7546,0,2003.55,1.5202,-7293.18,-10.11,-1878.37,-50.163,-4.1611,5.5294,-0.96,-7580.9,1,-1.9371,1914.63,13405.56,19.38,-280.212,,FALSE
3.703,7.173,1,3945.36,1.29778,-7202.88,-8.4459,-2371.47,-46.238,-4.593,5.711,-0.96,-6736.7,1,-4.218,1684.5,12741.78,12.3915,-69.4,21.32,TRUE
2.6566,8.0186,1,2846.76,1.2743,-7860.27,-8.6811,-2085.872,-42.5811,-6.605,9.388,-0.96,-4999.7,0,-3.6153,2946,12874.42,12.57,-268.26,23.36,TRUE
2.6335,7.38,0,2174.76,1.4248,-10786.68,-7.7865,-2165.54,-54.4,-3.41819,8.526,-1.96,-893.7,1,-6.513,1741.8,12786.56,9.813,423.2,20.32,FALSE
3.591,11.092,0,2286.4512,1.29747,-4201.98,-11.034,-4185.17,-54.91,-3.5647,4.81872,-1.96,-6715.1,1,-5.604,1532.7,12734.46,14.121,-122.04,,FALSE
4.859,10.964,1,2118.57,1.3374,-6705.78,-10.581,-1998.99,-74.13,-3.8973,5.5208,-1.96,-7299.9,0,-1.4334,-2070.9,12955.1,18.354,-255.1,18.94,FALSE
3.675,8.886,1,2930.46,2.686,-8212.98,-9.2448,-904.17,-45.381,-4.724,4.9376,-0.96,-7201.72,1,-1.8477,8267.1,12819.04,11.5527,-571.8,,TRUE
3.743,8.362,1,2516.19,1.23028,-7333.38,-13.296,-2104.73,-49.505,-4.821,5.7912,-1.96,-7167.46,1,-1.3731,3402.9,12830.863,11.3871,-49.2,,FALSE
3.028,9.094,0,2541.09,2.2066,-8533.68,-16.419,-2482.97,-56.56,-4.0323,5.021,-1.96,-5932.7,0,-4.638,2196.96,12859.6,11.7477,-332.94,,FALSE
2.6785,8.5536,0,2204.01,1.6046,-6997.38,-10.041,-2013.44,-44.784,-3.7649,6.5894,-1.96,-8216.7,0,-8.073,2469.3,12682.66,17.049,-275.04,26.7,TRUE
2.6645,8.96,1,2128.65,1.4819,-8080.23,-7.548,-1793.97,-43.309,-3.8745,5.5134,-1.96,-7434.18,1,-5.148,1827.69,12790.38,15.255,-328.38,22.16,FALSE
5.488,7.177,1,2001.27,1.5544,-7172.88,-7.3899,-2530.77,-42.7238,-4.1388,5.2226,-1.96,-7183.82,1,-5.235,2863.8,12744.86,9.78534,1916.4,,FALSE
2.9109,9.584,1,2471.25,1.25535,-8876.58,-9.5322,-2034.36,-44.734,-3.6623,9.404,-1.96,-7213.64,1,-3.8787,3773.4,12840.154,10.1412,-744,24.88,TRUE
3.767,9.06,1,2454.3,1.2306243,-8517.18,-8.5722,-1006.17,-66.99,-3.9836,5.038,-1.96,-7284.88,1,-6.966,2098.452,12525.96,9.68154,-3419.6,16.82,FALSE
3.85,7.8178,0,2829.06,1.234711,-7921.278,-10.122,-2128.2,-53.32,-3.6571,5.5092,-0.96,-6984.7,0,-1.4868,6926.1,12825.044,14.253,-288.474,24.18,TRUE
2.59164,7.0712,0,3748.26,1.4303,-8553.48,-7.9167,-2038.6,-59.56,-3.9773,11.322,-1.96,-3383.7,1,-2.4027,832.5,12814.846,15.708,-368.6,,TRUE
2.6436,6.9582,0,4336.56,1.5466,-7072.08,-7.01598,-2299.87,-51.166,-4.2222,5.3342,-1.96,-5594.9,0,-6.093,2739.9,12886.38,10.3134,332.2,,TRUE
4.03,9.952,0,2688.36,1.9921,-7828.71,-9.822,-2190.17,-52.77,-3.842,8.376,-1.96,-6690.1,1,-3.4224,3395.7,12822.336,10.6719,-13.4,28.6,TRUE
2.8292,7.831,0,2330.49,1.29244,-4968.48,-8.7366,-2139.72,-47.365,-3.6053,8.266,-1.96,-6799.7,1,-6.471,2613.6,12851.88,21.771,-245.7,20.92,FALSE
2.8635,9.28,0,2306.088,2.0283,-8233.68,-7.6512,-1934.27,-42.6273,-4.1229,6.325,-1.96,-7340.22,0,-9.075,2369.4,12672.26,11.2923,-443.88,,TRUE
2.8194,8.916,1,2839.56,2.746,-7273.98,-8.1552,-1906.77,-52.96,-4.103,6.4054,-0.96,-7748.5,1,-4.494,3243.6,12843.552,15.054,-305.528,23.44,TRUE
3.81,8.0074,0,3029.16,2.0577,-7609.59,-8.1144,-2046.01,-60.91,-5.883,11.444,-1.96,-7194.24,1,-2.1774,857.4,12672.2,9.69132,524,,TRUE
5.622,7.1958,1,2061.36,1.24639,-7997.55,-10.128,-2254.57,-44.447,-6.108,6.0374,-1.96,-7059.48,0,-11.775,2095.713,12811.858,13.485,-264.46,,FALSE
3.717,7.4538,1,2829.96,1.4083,7180.02,-9.3558,-1770.97,-43.019,-3.4063,5.1562,-1.96,-7344.16,1,-4.47,1652.4,12800.02,9.75468,1533.4,17.4,FALSE
2.8228,11.826,0,2387.79,3.481,-4852.98,-13.173,-2170.75,-45.862,-3.5438,9.068,-0.96,-5627.7,1,-4.473,2871.9,12929.4,15.402,-181.42,19.82,TRUE
3.613,7.8462,1,2035.59,2.0235,-8457.48,-15.165,-1974.17,-58.43,-3.9595,8.72,-1.96,-7559.7,1,-2.1453,5396.1,12833.266,10.6785,-646.4,,FALSE
3.568,8.293,1,2493.54,1.25253,-7726.11,-11.202,-2022.6,-42.462,-6.379,8.43,-1.96,-7271.08,1,-3.4773,1723.8,12832.38,9.8727,3.8,23.92,TRUE
4.644,9.25,1,2595.36,2.628,-8160.51,-8.0097,-2283.57,-47.103,-4.852,5.6756,-0.96,-6949.1,0,-13.425,2348.37,12779.2,12.0801,-302.69,,TRUE
2.8573,8.788,1,2215.23,1.4427,-7244.28,-10.743,-2336.07,-46.048,-3.6821,5.6232,-1.96,-5869.5,0,-3.3321,1717.5,12875.34,12.489,-165.7,18.72,FALSE
2.6551,7.478,1,1687.86,1.30715,-8164.14,-7.2486,-2217.57,-49.046,-3.9158,7.3,-1.96,-4021.7,1,-11.919,2374.32,12822.066,16.749,-249.86,19.26,FALSE
5.949,7.9962,0,3097.86,1.24755,-8756.28,-8.1783,-2284.67,-45.454,-3.9201,6.95,-0.96,-6955.7,0,-6.648,2750.1,13579.56,15.297,-276.38,23.48,TRUE
2.9598,8.1428,0,2678.46,1.30241,-7898.622,-10.068,-2140.11,-58.8,-5.275,7.952,-0.96,-6171.7,1,-2.7582,3764.4,13057.76,10.9695,-165.22,23.52,TRUE
2.6584,7.7402,1,3354.66,1.4902,-7945.77,-9.0297,-2137.56,-57.66,-4.687,6.812,-1.96,-2567.7,0,-8.58,2040.21,12765.92,10.8954,-277.82,23.92,TRUE
2.8423,8.628,0,2319.57,1.8264,-8150.7,-7.06362,-1872.77,-55.83,-4.3111,6.2314,-0.96,-7790.9,0,-6.51,2692.5,12785.3,10.4829,-621.8,,TRUE
3.615,7.5798,0,3156.06,1.25526,-7761.63,-8.0814,-2210.37,-44.018,-4.389,6.996,-1.96,-6698.5,1,-1.39437,12014.1,12814.774,11.5302,-133.38,21.22,TRUE
2.619,6.9652,0,3779.76,1.28755,-8070.9,-8.8242,-2046.69,-43.756,-3.7062,7.816,-1.96,-4889.7,0,-1.6092,3150.6,12855.18,12.4065,-331.88,,FALSE
3.818,8.4228,1,2182.98,1.9785,-8088.84,-10.68,-2142.79,-51.242,-3.5106,5.3836,-1.96,-7021.1,1,-2.1234,1640.4,12360.16,10.2963,-168.12,,FALSE
2.7596,7.3992,1,2607.36,2.499,-7649.4,-9.888,-1517.67,-45.366,-7.31,5.1088,-0.96,-8292.1,1,-2.5374,1578,12850.048,10.5741,-25.8,20.4,FALSE
3.772,7.2346,1,2157.84,1.3947,-7288.38,-7.4439,-2219.67,-44.55,-4.3153,5.4704,-1.96,-7170.48,0,-5.868,2491.5,12800.62,12.1626,-119.78,22.72,FALSE
2.693,7.8252,1,2997.06,3.069,-14206.98,-11.514,-2004.72,-58.28,-3.4446,9.814,-0.96,-5841.3,0,-5.163,1937.61,12849.776,10.6311,-902.6,,FALSE
2.59224,11.214,0,2448.96,1.2609,-3691.98,-7.4658,-2024.83,-51.672,-3.4607,9.452,-0.96,-7418.44,0,-8.478,2005.53,12838.082,15.48,-289.22,,FALSE
3.2396,7.3776,1,1887.66,2.811,-1342.98,-7.7538,-2033.36,-50.579,-3.3989,5.6976,-1.96,-7197.36,1,-2.4855,1409.4,12806.34,13.521,-231.8,,FALSE
3.125,9.212,0,2580.99,1.24048,-6698.88,-7.2834,-2245.57,-50.675,-3.9216,6.5,-1.96,-6233.7,0,-2.9457,1220.4,12826.754,11.6535,-21.2,21.5,FALSE
4.614,9.67,1,2620.86,1.4434,-7272.48,-8.5893,-2000.96,-52.01,-3.42051,5.819,-0.96,-7088.72,0,-3.2346,2115.006,12784.48,14.895,-312.21,22.44,FALSE
3.926,12.956,1,2477.04,1.7421,-4846.98,-8.3589,-2058.54,-47.565,-3.5849,11.63,-0.96,-7147.12,0,-4.389,1912.41,12832.57,17.586,-270.54,20.68,FALSE
3.1495,6.7149,0,9634.26,1.239989,-5471.88,-9.5379,-3202.17,-47.016,-3.6308,4.76064,-1.96,-6779.9,1,-3.4389,3341.7,12845.912,12.876,-158.1,22.12,TRUE
2.9385,6.69492,1,847.56,1.232685,-8698.38,-7.9563,-2176.84,-42.1025,-3.6062,5.7116,-0.96,-6331.9,0,-2.6022,2172.66,12853.64,12.2742,-276.76,20.72,FALSE
4.075,6.8494,1,2471.55,1.32122,-2953.98,-11.205,-2101.66,-46.075,-3.4818,7.64,-1.96,-7214.22,0,-5.022,2428.8,12842.62,9.69522,2396.4,17.82,FALSE
3.755,12.93,1,2391.06,1.8392,-7621.62,-7.7625,-2117.64,-56.35,-4.396,8.844,-0.96,-6936.1,0,-3.4056,3029.4,12775.36,9.79479,768.2,,TRUE
3.0721,9.634,1,2325.36,1.28034,-6684.48,-9.4026,-2041.31,-42.2748,-3.7722,9.252,-0.96,-7673.9,0,-3.0279,3933.6,12769.52,10.2942,-38.2,,TRUE
4.789,7.8614,1,1738.86,1.28391,-8920.68,-7.0302,-2158.22,-48.476,-3.5757,5.465,-1.96,-7196.8,0,-1.29858,17657.1,12697.06,9.69468,112.8,,FALSE
3.0285,7.8394,1,2144.73,1.32794,-9121.98,-7.3617,-2250.37,-61.89,-3.40143,5.5134,-1.96,-6418.9,0,-3.3015,1919.19,13084.36,9.9441,75,,FALSE
2.7003,7.856,0,3048.96,1.499,-7895.472,-7.3002,-2037.2,-56.9,-6.935,8.488,-0.96,-5798.3,0,-2.658,2135.25,12823.488,13.377,-338,21.42,FALSE
2.7956,8.0566,0,2897.46,5.461,-6684.48,-8.3013,-1996.53,-53.17,-3.957,7.792,-1.96,-7916.5,1,-4.0065,2900.7,13456.16,21.474,-285.59,25.46,TRUE
3.4806,9.498,0,2694.96,2.1196,-7708.89,-7.4325,-2087.68,-45.071,-3.8359,9.376,-1.96,-6671.1,0,-1.7832,783.9,12809.44,10.5753,-256.04,,FALSE
3.2935,6.9526,1,4980.66,1.28782,-7255.68,-7.4196,-1515.37,-44.643,-4.446,5.046,-1.96,-7458.5,0,-4.902,2903.4,12858.52,10.3107,-111.6,,TRUE
2.8861,7.791,0,2467.14,2.77,-9811.68,-12.588,-3108.17,-57.59,-3.6733,5.0794,-1.96,-4449.7,1,-8.649,2016.9,12872.12,16.179,-283.596,,TRUE
3.2294,8.666,1,2115.51,1.5269,-7667.01,-10.929,-1898.57,-47.338,-4.0645,4.75974,-0.96,-7203.08,0,-1.36545,7544.1,12775.08,10.1505,-40,,TRUE
3.813,6.7636,0,9550.26,1.26252,-8468.28,-14.226,-1974.37,-42.7271,-3.6228,7.318,-0.96,-7093.56,0,-5.316,2521.2,12891.78,10.3443,-726.4,,TRUE
2.7611,7.9054,1,2041.74,1.9486,-7823.49,-10.131,-2067.958,-48.608,-4.2842,6.2188,-1.96,-7131.38,0,-2.7033,3659.4,12600.96,11.9028,-245.38,,FALSE
2.8475,8.866,0,2291.949,1.27192,-6129.18,-9.1905,-2142.46,-43.139,-3.8427,11.264,-1.96,-6535.1,1,-6.555,2978.1,12827.958,10.1397,1119.4,19.28,FALSE
3.4703,7.359,0,2927.16,1.231853,-8697.78,-10.224,-2053.25,-45.282,-4.2963,8.056,-0.96,-6856.9,1,-1.7619,5957.1,12882.66,16.485,-358.54,,TRUE
2.7765,8.0362,0,2766.96,1.24385,-7612.5,-16.11,-2046.68,-43.748,-4.1613,5.0236,-0.96,-6069.3,0,-4.0023,2053.08,12817.722,12.87,-266.72,20.14,FALSE
4.443,8.0008,0,2883.36,1.232325,-7075.38,-10.878,-2202.47,-60.84,-3.9426,6.74,-1.96,-6995.5,1,-2.7135,3139.2,12979.14,15.063,-215.42,,TRUE
3.3038,7.5638,0,1705.26,4.303,-6967.98,-6.93855,-2163.42,-46.087,-4.1517,6.141,-1.96,-7081.32,0,-1.5777,-1767.9,12868.7,10.1244,653,,FALSE
3.592,9.426,1,2482.92,1.7439,-6968.28,-7.4781,-2185.37,-50.398,-4.541,8.228,-0.96,-7019.3,1,-9.162,2666.1,12780.04,12.0939,54.8,22.62,TRUE
5.413,6.9486,1,1407.06,1.5202,-7554.78,-8.0748,-1962.97,-50.764,-4.577,6.5986,-0.96,-7301.7,1,-7.938,1943.43,12867.48,10.9965,-224.7,,FALSE
2.9807,8.381,1,2493.51,1.5666,-7528.38,-8.7126,-2065.9,-42.0523,-6.175,7.422,-0.96,-7082.26,0,-6.057,1662,12856.42,9.8727,1093,,FALSE
4.379,7.4506,1,2611.86,1.24171,-6583.98,-10.461,-3120.17,-46.372,-3.5568,4.9814,-1.96,-6978.5,1,-2.4297,4263,12807.92,10.734,120,,FALSE
3.972,7.149,1,2416.05,1.2306263,-6550.38,-8.3622,-2344.17,-72.88,-3.8612,5.2032,-1.96,-7158.5,1,-9.027,2342.01,12873.36,9.8409,1363,,FALSE
3.1188,6.7758,0,1555.26,1.23089,-6196.68,-7.7103,-1993.64,-47.453,-3.8736,7.796,-0.96,-8032.5,1,-5.469,2673.6,12807.46,19.365,-265.88,23.52,TRUE
2.7453,7.288,1,4200.06,1.232349,-2848.98,-7.02126,-2375.87,-70.7,-3.4674,4.77998,-0.96,-6163.7,1,-1.5552,7802.1,12821.764,10.0704,316.2,,TRUE
3.892,6.9314,1,1828.26,1.7843,-8045.61,-8.6526,-2107.76,-53.99,-4.0575,6.3684,-0.96,-7028.3,1,-1.37943,2244.3,12980.84,12.3846,-275.22,20.46,FALSE
5.592,6.8308,1,6604.26,1.31833,-7774.83,-7.3518,-2158.35,-46.402,-4.509,7.926,-0.96,-7045.9,1,-1.6134,7022.1,12851.92,9.70044,1122.2,21.8,TRUE
3.3021,7.1892,0,3525.96,1.5073,-7941.78,-9.5652,-2147.33,-47.262,-4.535,7.304,-0.96,-6367.5,1,-6.444,1845.9,12815.39,11.5098,-240.98,21.5,FALSE
3.0091,11.02,0,2247.42,2.203,-7658.43,-9.891,-2079.173,-45.18,-3.649,8.112,-1.96,-6867.7,0,-2.9052,2216.82,12259.56,13.431,-267.86,21.28,FALSE
3.4454,14.254,0,2403.69,1.5587,-7953.9,-10.821,-1622.37,-42.5822,-7.935,5.1958,-1.96,-7207.1,1,-8.013,2675.7,12776.06,20.361,-330.94,25.02,TRUE
2.8418,8.792,0,2154.48,1.5863,-9333.18,-10.503,-2069.25,-43.288,-3.6689,11.02,-1.96,-6753.9,1,-5.868,2619.3,12859.06,14.013,-338.5,,FALSE
4.235,10.986,0,2258.604,1.3416,-5424.18,-6.9852,-1980.32,-46.925,-3.5856,7.602,-0.96,-7406.42,0,-8.598,2046.48,12882.98,12.0915,-242,,FALSE
2.9004,8.4196,0,2658.96,1.8552,-7605.63,-8.0874,-2194.37,-46.556,-5.397,5.926,-1.96,-6496.3,0,-7.896,2375.43,12781.18,10.2225,312.2,25.86,TRUE
3.889,6.7964,0,1230.96,4.525,-8034.99,-8.1189,-1947.87,-43.115,-4.999,6.93,-1.96,-7366,0,-2.6121,3454.8,12965.44,13.227,-369.82,,TRUE
3.85,7.0964,1,1030.86,3.685,-7456.68,-11.385,-1979.48,-54.16,-4.0537,8.492,-1.96,-7657.3,1,-3.6384,3275.1,13107.56,12.645,-303.47,20.42,FALSE
2.6117,12.826,1,2282.2617,1.2307728,-5225.28,-9.1722,-2241.47,-50.965,-3.5208,6.0418,-0.96,-3897.7,1,-2.6442,2285.31,12656.7,10.1202,537.4,,FALSE
2.60985,6.974,1,1863.96,3.332,-5338.68,-7.3386,-2328.97,-57.76,-3.5045,5.5326,-1.96,-5097.7,1,-3.8202,3056.4,12807.2,15.765,-219,18.98,FALSE
3.584,9.498,0,2350.95,1.4975,-6660.48,-9.924,-1997.05,-44.492,-4.1913,8.116,-0.96,-7729.5,1,-2.7978,4231.5,12824.796,11.6766,-130.86,23.52,TRUE
2.5744,7.1164,1,4174.86,1.2300292,-8356.68,-8.3244,-2083.094,-49.739,-3.9328,10.666,-1.96,1356.3,0,-2.7957,2495.4,12842.808,10.2156,-478.22,23.68,TRUE
2.7026,11.86,0,2306.571,1.425,-7690.17,-10.683,-1955.87,-54.03,-4.353,5.4326,-1.96,-7346.62,0,-2.508,3901.5,12987.08,12.516,-268.5,,TRUE
2.8573,6.7958,0,5183.16,3.143,-9836.58,-7.01331,-1854.27,-53.34,-3.42049,5.4176,-1.96,-6472.9,1,-5.715,1961.55,12791.14,13.515,-356.08,24.62,TRUE
2.6263,11.936,0,2351.19,1.31785,-6999.78,-10.482,-2306.27,-45.887,-3.5311,5.1538,-1.96,-4749.7,0,-2.4291,3929.1,12858.2,10.3131,-1.4,21.26,TRUE
3.613,7.346,1,3358.26,1.3683,-8763.48,-7.8864,-2247.77,-52.52,-3.7501,5.8974,-0.96,-6548.1,1,-9.024,2097.8037,13002.64,11.919,-302.238,,TRUE
2.6744,9.532,0,2630.76,1.3656,-7191.18,-7.8252,-2108.37,-53.74,-4.0502,11.604,-1.96,-3803.7,1,-8.277,2045.76,12887.98,10.2183,271,22.9,TRUE
3.68,8.4442,0,2382.3,1.24129,-7953.51,-9.4215,-1381.67,-45.628,-6.398,4.945,-0.96,-7273.26,1,-6.948,2525.7,12913.42,11.6568,-397.78,24.98,TRUE
3.267,9.326,1,2505.15,2.0382,-3982.98,-9.6894,-2034.75,-44.539,-3.6525,6.5342,-0.96,-7450.9,0,-5.001,2385.93,12895.48,10.7742,156.4,,TRUE
3.744,8.4528,1,2766.66,1.8409,-7908.513,-9.5055,-2192.27,-51.98,-6.618,5.6674,-1.96,-6810.5,1,-2.0493,3061.2,12847.628,9.6792,98.2,24.32,TRUE
2.6985,10.276,0,2240.85,1.4301,-7117.38,-7.185,-2184.47,-49.848,-4.1356,5.5508,-1.96,-6920.3,0,-7.71,2349,12990.48,10.3986,239.6,26.24,TRUE
2.6108,7.9232,0,2747.76,1.5379,-7211.58,-10.974,-1966.77,-51.654,-4.646,5.857,-1.96,-8476.9,0,-3.453,2793.6,12792.34,14.763,-232.5,25.12,TRUE
2.669,13.596,0,2387.97,1.6431,-7400.28,-8.4072,-4963.17,-51.408,-5.136,4.7244,-0.96,-3783.7,0,-7.548,1815.57,12829.006,11.226,95.2,,FALSE
